"Name","City","Country","IATA","Latitude","Longitude"
4551,Yakima Air Terminal McAllister Field,Yakima,United States,YKM,46.56819916,-120.5439987
4552,Ercan International Airport,Nicosia,Cyprus,ECN,35.15470123291016,33.49610137939453
4553,Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,RJL,42.4609534888,-2.32223510742
4554,Île d'Yeu Airport,Île d'Yeu,France,IDY,46.71860122680664,-2.3911099433898926
4555,Angers-Loire Airport,Angers/Marcé,France,ANE,47.560299,-0.312222
4556,La Môle Airport,La Môle,France,LTT,43.205399,6.482
4557,Syros Airport,Syros Island,Greece,JSY,37.4227981567,24.9508991241
4558,Pécs-Pogány Airport,Pécs-Pogány,Hungary,PEV,45.990898,18.240996
4560,Sármellék International Airport,Sármellék,Hungary,SOB,46.686391,17.159084
4561,Aosta Airport,Aosta,Italy,AOT,45.738499,7.36872
4562,Salerno Costa d'Amalfi Airport,Salerno,Italy,QSR,40.620399,14.9113
4563,Corvo Airport,Corvo,Portugal,CVU,39.671501,-31.1136
4564,Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,BNX,44.94139862060547,17.297500610351562
4565,Uşak Airport,Usak,Turkey,USQ,38.68149948120117,29.47170066833496
4566,Kars Airport,Kars,Turkey,KSY,40.562198638916016,43.1150016784668
4567,Şanlıurfa Airport,Sanliurfa,Turkey,SFQ,37.09429931640625,38.84709930419922
4568,Kahramanmaraş Airport,Kahramanmaras,Turkey,KCM,37.5388259888,36.9535217285
4569,Ağrı Airport,Agri,Turkey,AJI,39.654541015625,43.025978088378906
4570,Adıyaman Airport,Adiyaman,Turkey,ADF,37.7313995361,38.4688987732
4571,Süleyman Demirel International Airport,Isparta,Turkey,ISE,37.8554000854,30.3684005737
4572,Balıkesir Körfez Airport,Balikesir Korfez,Turkey,EDO,39.554599762,27.0137996674
4573,Samsun Çarşamba Airport,Samsun,Turkey,SZF,41.254501,36.567101
4574,Misratah Airport,Misratah,Libya,MRA,32.325,15.061
4575,Ubari Airport,Ubari,Libya,QUB,26.5675,12.8231
4576,Žilina Airport,Žilina,Slovakia,ILZ,49.2314987183,18.6135005951
4577,JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,GDT,21.444499969482425,-71.14230346679688
4578,Middle Caicos Airport,Middle Caicos,Turks and Caicos Islands,MDS,21.82602,-71.8025
4579,Salt Cay Airport,Salt Cay,Turks and Caicos Islands,SLX,21.3330001831,-71.1999969482
4580,Samaná El Catey International Airport,Samana,Dominican Republic,AZS,19.2670001984,-69.7419967651
4581,La Isabela International Airport,La Isabela,Dominican Republic,JBQ,18.57250022888184,-69.98560333251953
4582,Puerto Barrios Airport,Puerto Barrios,Guatemala,PBR,15.7309,-88.583801
4583,Quezaltenango Airport,Quezaltenango,Guatemala,AAZ,14.8656,-91.501999
4584,Utirik Airport,Utirik Island,Marshall Islands,UTK,11.222,169.852005
4585,Ailuk Airport,Ailuk Island,Marshall Islands,AIM,10.2168,169.983
4586,Aur Island Airport,Aur Atoll,Marshall Islands,AUL,8.14528,171.173
4588,Jabot Airport,Ailinglapalap Atoll,Marshall Islands,JAT,7.45235,168.552
4589,Jeh Airport,Ailinglapalap Atoll,Marshall Islands,JEJ,7.56535,168.962
4590,Kaben Airport,Kaben,Marshall Islands,KBT,8.90056,170.844
4591,Likiep Airport,Likiep Island,Marshall Islands,LIK,9.82316,169.308
4592,Maloelap Island Airport,Maloelap Island,Marshall Islands,MAV,8.70444,171.23
4593,Mejit Atoll Airport,Mejit Atoll,Marshall Islands,MJB,10.2833,170.883
4594,Majkin Airport,Majkin,Marshall Islands,MJE,7.833,168.167
4595,Namorik Atoll Airport,Namorik Atoll,Marshall Islands,NDK,5.63167,168.125
4596,Rongelap Island Airport,Rongelap Island,Marshall Islands,RNP,11.1572,166.887
4597,Jaluit Airport,Jabor Jaluit Atoll,Marshall Islands,UIT,5.90924,169.637
4598,Woja Airport,Majuro Atoll,Marshall Islands,WJA,7.083,171.133
4599,Wotje Atoll Airport,Wotje Atoll,Marshall Islands,WTE,9.46667,170.233
4600,Wotho Island Airport,Wotho Island,Marshall Islands,WTO,10.1733,166.003
4601,Ahuas Airport,Ahuas,Honduras,AHS,15.4722,-84.352203
4602,Puerto Lempira Airport,Puerto Lempira,Honduras,PEU,15.2622,-83.781197
4603,Mili Island Airport,Mili Island,Marshall Islands,MIJ,6.08333,171.733002
4604,Captain Rogelio Castillo National Airport,Celaya,Mexico,CYW,20.546,-100.887001
4605,Ciudad Constitución Airport,Ciudad Constitución,Mexico,CUA,25.053800582886,-111.61499786377
4606,Guerrero Negro Airport,Guerrero Negro,Mexico,GUB,28.0261,-114.024002
4607,El Lencero Airport,Jalapa,Mexico,JAL,19.4750995636,-96.7975006104
4608,Alonso Valderrama Airport,Chitré,Panama,CTD,7.987840175628662,-80.40969848632812
4609,Enrique Adolfo Jimenez Airport,Colón,Panama,ONX,9.356639862060549,-79.86740112304688
4610,Jaqué Airport,Jaqué,Panama,JQE,7.51777982711792,-78.1572036743164
4611,Captain Ramon Xatruch Airport,La Palma,Panama,PLP,8.406669616699219,-78.1417007446289
4612,Aerotortuguero Airport,Roxana,Costa Rica,TTQ,10.42,-83.6095
4613,Barra del Colorado Airport,Pococi,Costa Rica,BCL,10.768699645996094,-83.58560180664062
4615,Islita Airport,Nandayure,Costa Rica,PBP,9.856109619140623,-85.37079620361328
4616,Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,PJM,8.533329963684082,-83.30000305175781
4617,Tobias Bolanos International Airport,San Jose,Costa Rica,SYQ,9.957050323486328,-84.13980102539062
4619,Jérémie Airport,Jeremie,Haiti,JEE,18.66309928894043,-74.17030334472656
4620,Port-de-Paix Airport,Port-de-Paix,Haiti,PAX,19.9335994720459,-72.84860229492188
4622,Alberto Delgado Airport,Trinidad,Cuba,TND,21.788299560546875,-79.99720001220703
4623,Salina Cruz Naval Air Station,Salina Cruz,Mexico,SCX,16.2126,-95.2016
4624,Long Banga Airport,Long Banga,Malaysia,LBP,3.18495,115.454
4625,Congo Town Airport,Andros,Bahamas,COX,24.158701,-77.589798
4626,Arthur's Town Airport,Arthur's Town,Bahamas,ATC,24.6294,-75.673797
4627,New Bight Airport,Cat Island,Bahamas,TBI,24.3153,-75.452301
4628,Colonel Hill Airport,Colonel Hill,Bahamas,CRI,22.7455997467,-74.1824035645
4629,Nassau Paradise Island Airport,Nassau,Bahamas,PID,25.08300018310547,-77.30000305175781
4630,Enua Airport,Atiu Island,Cook Islands,AIU,-19.96780014038086,-158.11900329589844
4631,Mangaia Island Airport,Mangaia Island,Cook Islands,MGS,-21.89598655700684,-157.9066619873047
4632,Manihiki Island Airport,Manihiki Island,Cook Islands,MHX,-10.376700401306152,-161.0019989013672
4633,Mauke Airport,Mauke Island,Cook Islands,MUK,-20.13610076904297,-157.34500122070312
4634,Mitiaro Island Airport,Mitiaro Island,Cook Islands,MOI,-19.842500686645508,-157.7030029296875
4635,Tongareva Airport,Penrhyn Island,Cook Islands,PYE,-9.01436996459961,-158.03240966796875
4636,Cicia Airport,Cicia,Fiji,ICI,-17.7432994843,-179.341995239
4637,Malolo Lailai Island Airport,Malolo Lailai Island,Fiji,PTF,-17.7779006958,177.197006226
4638,Vunisea Airport,Vunisea,Fiji,KDV,-19.0580997467,178.156997681
4639,Mana Island Airport,Mana Island,Fiji,MNF,-17.6730995178,177.098007202
4640,Moala Airport,Moala,Fiji,MFJ,-18.5666999817,179.951004028
4641,Ngau Airport,Ngau,Fiji,NGI,-18.1156005859,179.339996338
4642,Lakeba Island Airport,Lakeba Island,Fiji,LKB,-18.1991996765,-178.817001343
4643,Labasa Airport,Lambasa,Fiji,LBS,-16.466699600219727,179.33999633789062
4644,Matei Airport,Matei,Fiji,TVU,-16.6905994415,-179.876998901
4645,Koro Island Airport,Koro Island,Fiji,KXF,-17.3458003998,179.42199707
4646,Rotuma Airport,Rotuma,Fiji,RTA,-12.482500076293944,177.0709991455078
4647,Savusavu Airport,Savusavu,Fiji,SVU,-16.8027992249,179.341003418
4648,Kaufana Airport,Eua Island,Tonga,EUA,-21.3782997131,-174.957992554
4649,Lifuka Island Airport,Lifuka,Tonga,HPA,-19.777000427246094,-174.34100341796875
4650,Mata'aho Airport,"Angaha Niuafo'ou Island",Tonga,NFO,-15.5707998276,-175.632995605
4651,Kuini Lavenia Airport,Niuatoputapu,Tonga,NTT,-15.977297,-173.791089
4652,Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,-17.268999099731445,-178.9759979248047
4653,Niue International Airport,Alofi,Niue,IUE,-19.079030990600582,-169.92559814453125
4654,Pointe Vele Airport,Futuna Island,Wallis and Futuna,FUT,-14.3114004135,-178.065994263
4655,Mountain Airport,Mountain,Nepal,MWP,28.0,85.333
4656,Maota Airport,Savaii Island,Samoa,MXS,-13.742300033569336,-172.25799560546875
4657,Apataki Airport,Apataki,French Polynesia,APK,-15.5736,-146.414993
4658,Ahe Airport,Ahe,French Polynesia,AHE,-14.428099632263184,-146.2570037841797
4659,Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,AUQ,-9.76879024506,-139.011001587
4660,Ua Pou Airport,Ua Pou,French Polynesia,UAP,-9.35167,-140.078003
4661,Ua Huka Airport,Ua Huka,French Polynesia,UAH,-8.93611,-139.552002
4662,Mota Lava Airport,Ablow,Vanuatu,MTV,-13.6660003662,167.712005615
4663,Sola Airport,Sola,Vanuatu,SLH,-13.8516998291,167.537002563
4664,Torres Airstrip,Loh/Linua,Vanuatu,TOH,-13.3280000687,166.638000488
4665,Siwo Airport,Sangafa,Vanuatu,EAE,-17.0902996063,168.343002319
4666,Craig Cove Airport,Craig Cove,Vanuatu,CCV,-16.264999,167.923996
4667,Longana Airport,Longana,Vanuatu,LOD,-15.3066997528,167.966995239
4668,Sara Airport,Pentecost Island,Vanuatu,SSR,-15.4708003998,168.151992798
4669,Tavie Airport,Paama Island,Vanuatu,PBJ,-16.438999176,168.257003784
4670,Lamap Airport,Lamap,Vanuatu,LPM,-16.4611228,167.829253
4671,Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,-16.584199905400002,168.158996582
4672,Maewo-Naone Airport,Maewo Island,Vanuatu,MWF,-15.0,168.082992554
4673,Lonorore Airport,Lonorore,Vanuatu,LNE,-15.8655996323,168.17199707
4674,Norsup Airport,Norsup,Vanuatu,NUS,-16.0797,167.401001
4675,Gaua Island Airport,Gaua Island,Vanuatu,ZGU,-14.218099594099998,167.587005615
4676,Redcliffe Airport,Redcliffe,Vanuatu,RCL,-15.4720001221,167.835006714
4677,Santo Pekoa International Airport,Santo,Vanuatu,SON,-15.505000114399998,167.220001221
4678,Tongoa Airport,Tongoa Island,Vanuatu,TGH,-16.8910999298,168.550994873
4679,Uléi Airport,Ambryn Island,Vanuatu,ULB,-16.3297,168.3011
4680,Valesdir Airport,Valesdir,Vanuatu,VLS,-16.796100616500002,168.177001953
4681,Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,-16.4864,167.4472
4682,North West Santo Airport,Olpoi,Vanuatu,OLJ,-14.881699562099998,166.557998657
4683,Aneityum Airport,Anelghowhat,Vanuatu,AUY,-20.2492008209,169.770996094
4684,Aniwa Airport,Aniwa,Vanuatu,AWD,-19.2346,169.6009
4685,Dillon's Bay Airport,Dillon's Bay,Vanuatu,DLY,-18.7693996429,169.00100708
4686,Futuna Airport,Futuna Island,Vanuatu,FTA,-19.5163993835,170.231994629
4687,Ipota Airport,Ipota,Vanuatu,IPA,-18.856389,169.283333
4688,Tiga Airport,Tiga,New Caledonia,TGJ,-21.096099853515625,167.8040008544922
4689,Île Art - Waala Airport,Waala,New Caledonia,BMY,-19.720600128173828,163.66099548339844
4690,Île des Pins Airport,Île des Pins,New Caledonia,ILP,-22.58889961242676,167.45599365234375
4691,Fayzabad Airport,Faizabad,Afghanistan,FBD,37.121101,70.518097
4693,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,29.78510093688965,40.09999847412109
4694,Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,WAE,20.504299163800003,45.1996002197
4695,Khoram Abad Airport,Khorram Abad,Iran,KHD,33.43539810180664,48.282901763916016
4696,Bam Airport,Bam,Iran,BXR,29.084199905395508,58.45000076293945
4697,Rafsanjan Airport,Rafsanjan,Iran,RJN,30.297700881958008,56.05110168457031
4698,Bojnord Airport,Bojnourd,Iran,BJB,37.49300003051758,57.30820083618164
4699,Sabzevar National Airport,Sabzevar,Iran,AFZ,36.16809844970703,57.59519958496094
4700,Noshahr Airport,Noshahr,Iran,NSH,36.66329956054688,51.46469879150391
4701,Dasht-e Naz Airport,Dasht-e-naz,Iran,SRY,36.635799408,53.1935997009
4702,Lar Airport,Lar,Iran,LRR,27.6746997833,54.3833007812
4703,Ardabil Airport,Ardabil,Iran,ADU,38.3256988525,48.4244003296
4704,Urmia Airport,Uromiyeh,Iran,OMH,37.6680984497,45.0686988831
4705,Al Ain International Airport,Al Ain,United Arab Emirates,AAN,24.261699676513672,55.60919952392578
4706,Bannu Airport,Bannu,Pakistan,BNP,32.9729,70.527901
4707,Bahawalpur Airport,Bahawalpur,Pakistan,BHV,29.348100662231445,71.71800231933594
4708,Chitral Airport,Chitral,Pakistan,CJL,35.886600494384766,71.80059814453125
4709,Dalbandin Airport,Dalbandin,Pakistan,DBA,28.8782997131,64.3998031616
4710,Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,DEA,29.961000442504883,70.48590087890625
4711,Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,DSK,31.909400939941406,70.89659881591797
4712,Jiwani Airport,Jiwani,Pakistan,JIW,25.067800521900004,61.8054008484
4713,Hyderabad Airport,Hyderabad,Pakistan,HDD,25.3181,68.366096
4714,Khuzdar Airport,Khuzdar,Pakistan,KDD,27.790599823,66.6473007202
4715,Ormara Airport,Ormara Raik,Pakistan,ORW,25.274700164799995,64.58599853519999
4716,Parachinar Airport,Parachinar,Pakistan,PAJ,33.902099609400004,70.0716018677
4717,Skardu Airport,Skardu,Pakistan,KDU,35.33549880981445,75.53600311279297
4718,Sehwan Sharif Airport,Sehwan Sharif,Pakistan,SYW,26.473100662231445,67.71720123291016
4719,Turbat International Airport,Turbat,Pakistan,TUK,25.986400604248047,63.03020095825195
4720,Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,35.5617485046,45.3167381287
4721,Kamishly Airport,Kamishly,Syria,KAC,37.020599365234375,41.19139862060547
4722,Sayun International Airport,Sayun Intl,Yemen,GXF,15.9660997391,48.78829956049999
4723,Bahia Piña Airport,Bahia Piña,Panama,BFQ,7.583,-78.2
4724,EL Real Airport,El Real,Panama,ELE,8.133,-77.7
4725,Contadora Airport,Contadora Island,Panama,OTD,8.62876,-79.0347
4726,Sambu Airport,Boca de Sábalo,Panama,SAX,8.017,-78.2
4727,Adak Airport,Adak Island,United States,ADK,51.87799835205078,-176.64599609375
4728,Gustavus Airport,Gustavus,United States,GST,58.4253006,-135.7070007
4729,Skagway Airport,Skagway,United States,SGY,59.46009826660156,-135.3159942626953
4730,Holy Cross Airport,Holy Cross,United States,HCR,62.18830108642578,-159.77499389648438
4731,Haines Airport,Haines,United States,HNS,59.24380111694336,-135.5240020751953
4732,Kalskag Airport,Kalskag,United States,KLG,61.53630065917969,-160.34100341796875
4733,McGrath Airport,Mcgrath,United States,MCG,62.95289993,-155.6060028
4734,Mountain Village Airport,Mountain Village,United States,MOU,62.095401763916016,-163.6820068359375
4735,Aniak Airport,Aniak,United States,ANI,61.58160018920898,-159.54299926757812
4736,Chevak Airport,Chevak,United States,VAK,61.5409,-165.6005
4737,Wrangell Airport,Wrangell,United States,WRG,56.48429871,-132.3699951
4738,Tadji Airport,Aitape,Papua New Guinea,ATP,-3.18985,142.43
4739,Gasmata Island Airport,Gasmata Island,Papua New Guinea,GMI,-6.27111,150.331
4740,Ihu Airport,Ihu,Papua New Guinea,IHU,-7.89756,145.396
4741,Nissan Island Airport,Nissan Island,Papua New Guinea,IIS,-4.49972,154.226
4742,Jacquinot Bay Airport,Jacquinot Bay,Papua New Guinea,JAQ,-5.6525,151.507
4743,Kandrian Airport,Kandrian,Papua New Guinea,KDR,-6.183,149.533
4744,Kokoda Airport,Kokoda,Papua New Guinea,KKD,-8.88468,147.731
4745,Kamusi Airport,Kamusi,Papua New Guinea,KUY,-7.42035,143.122
4746,Lake Murray Airport,Lake Murray,Papua New Guinea,LMY,-7.00992,141.494
4747,Londolovit Airport,Londolovit,Papua New Guinea,LNV,-3.04361,152.629
4748,Losuia Airport,Losuia,Papua New Guinea,LSA,-8.50582,151.081
4749,Obo Airport,Obo,Papua New Guinea,OBX,-7.583,141.317
4750,Balimo Airport,Balimo,Papua New Guinea,OPU,-8.05000019073,142.932998657
4751,Suki Airport,Suki,Papua New Guinea,SKC,-8.033,141.717
4752,Tufi Airport,Tufi,Papua New Guinea,TFI,-9.07595,149.32
4753,Nuku Airport,Nuku,Papua New Guinea,UKU,-3.667,142.483
4754,Baimuru Airport,Baimuru,Papua New Guinea,VMU,-7.49686002731,144.819900513
4755,Wipim Airport,Wipim,Papua New Guinea,WPM,-8.78822,142.882
4756,El Nido Airport,El Nido,Philippines,ENI,11.202,119.417
4757,Kalaupapa Airport,Molokai,United States,LUP,21.21100044,-156.973999
4758,Eniwetok Airport,Eniwetok Atoll,Marshall Islands,ENT,11.340700149536133,162.3280029296875
4759,Matsu Nangan Airport,Matsu Islands,Taiwan,LZN,26.1598,119.958
4760,Hengchun Airport,Hengchun,Taiwan,HCN,22.041099548339844,120.7300033569336
4761,Matsu Beigan Airport,Matsu Islands,Taiwan,MFK,26.224199,120.002998
4762,Kushiro Airport,Kushiro,Japan,KUH,43.0410003662,144.192993164
4763,Okadama Airport,Sapporo,Japan,OKD,43.117447,141.38134
4764,Saga Airport,Saga,Japan,HSG,33.149700164799995,130.302001953
4765,Nagoya Airport,Nagoya,Japan,NKM,35.255001068115234,136.9239959716797
4766,Iwami Airport,Iwami,Japan,IWJ,34.676399231,131.789993286
4767,Fukushima Airport,Fukushima,Japan,FKS,37.22740173339844,140.43099975585938
4768,Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,40.1918983459,140.371002197
4769,Shonai Airport,Shonai,Japan,SYO,38.81219863889999,139.787002563
4770,Miyakejima Airport,Miyakejima,Japan,MYE,34.073600769,139.559997559
4771,Kunsan Air Base,Kunsan,South Korea,KUV,35.90380096435547,126.61599731445312
4772,Mokpo Heliport,Mokpo,South Korea,MPK,34.7588996887,126.379997253
4773,Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,WJU,37.441201,127.963858
4774,Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,38.061298,128.669006
4775,Sacheon Air Base/Airport,Sacheon,South Korea,HIN,35.088591,128.071747
4776,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,CJJ,36.717008,127.498741
4777,Subic Bay International Airport,Olongapo City,Philippines,SFS,14.794400215148926,120.27100372314452
4778,Cuyo Airport,Cuyo,Philippines,CYU,10.858099937438965,121.06900024414062
4780,Camiguin Airport,Camiguin,Philippines,CGM,9.253520011901855,124.70700073242188
4781,Jolo Airport,Jolo,Philippines,JOL,6.0536699295043945,121.01100158691406
4782,Sanga Sanga Airport,Sanga Sanga,Philippines,TWT,5.046991,119.742996
4783,Surigao Airport,Sangley Point,Philippines,SUG,9.755838325629998,125.480947495
4784,Tandag Airport,Tandag,Philippines,TDG,9.072110176086426,126.1709976196289
4785,Naga Airport,Naga,Philippines,WNP,13.58489990234375,123.2699966430664
4786,Basco Airport,Basco,Philippines,BSO,20.4513,121.980003
4787,San Fernando Airport,San Fernando,Philippines,SFE,16.595600128173828,120.3030014038086
4788,Tuguegarao Airport,Tuguegarao,Philippines,TUG,17.6433676823,121.733150482
4789,Virac Airport,Virac,Philippines,VRC,13.57639980316162,124.20600128173828
4790,Calbayog Airport,Calbayog City,Philippines,CYP,12.072699546813965,124.54499816894533
4791,Catarman National Airport,Catarman,Philippines,CRM,12.502400398254396,124.63600158691406
4792,Moises R. Espinosa Airport,Masbate,Philippines,MBT,12.369682,123.630095
4793,Roxas Airport,Roxas City,Philippines,RXS,11.597700119018556,122.7519989013672
4794,General Enrique Mosconi Airport,Tartagal,Argentina,TTG,-22.619600296,-63.7937011719
4795,Las Heras Airport,Las Heras,Argentina,LHS,-46.53829956049999,-68.9653015137
4796,Antoine de Saint Exupéry Airport,San Antonio Oeste,Argentina,OES,-40.7512,-65.0343
4797,Lago Argentino Airport,El Calafate,Argentina,ING,-50.336102,-72.248596
4798,Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,-48.7831,-70.150002
4799,Santa Teresita Airport,Santa Teresita,Argentina,SST,-36.5423,-56.7218
4800,Necochea Airport,Necochea,Argentina,NEC,-38.4831,-58.8172
4801,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,-7.21895980835,-39.2700996399
4802,Coronel Horácio de Mattos Airport,Lençóis,Brazil,LEC,-12.4822998047,-41.2770004272
4803,Macaé Airport,Macaé,Brazil,MEA,-22.343000412,-41.7659988403
4804,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,MII,-22.1968994141,-49.926399231
4805,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,-14.8627996445,-40.8630981445
